date,ticker,price,volume,daily_return,dividend,low_bid,high_ask,sp500_return,news_score,twitter_score,final_sentiment_score,sentiment_1d,sentiment_3d_avg,sentiment_7d_avg,year,tic,datadate,fundamental_score,score_pe,score_pb,score_ev_ebitda,score_roce,score_margin,score_turnover,score_inventory,score_accruals,score_dte,score_cov,sentiment_verdict,final_verdict
2023-11-14,GM,28.2,24219687.0,0.048327,,27.41,28.42,0.019075,0.0,-0.5186377763748169,-0.1815232217311859,0.0,-0.0605077405770619,-0.0286710122227668,2023,GM,2023-12-31,0.5798485098204214,0.9142273655547992,0.9332425068119892,0.9439592430858806,0.3444067796610169,0.2205683355886332,0.5940460081190798,0.4826869806094183,0.9634641407307172,0.24,0.1618837380426784,Sell,Leaning Sell
2023-12-22,GM,36.02,15027614.0,-0.006345,,35.835,36.62,0.00166,0.0,-0.7461103200912476,-0.2611386120319366,0.0,-0.0227592107322481,-0.0491824998387268,2023,GM,2023-12-31,0.5798485098204214,0.9142273655547992,0.9332425068119892,0.9439592430858806,0.3444067796610169,0.2205683355886332,0.5940460081190798,0.4826869806094183,0.9634641407307172,0.24,0.1618837380426784,Sell,Leaning Sell
2024-04-02,GM,44.89,13061879.0,-0.011234,,44.59,45.26,-0.007239,0.0,0.5170735120773315,0.180975729227066,0.6498662203550339,0.1950741867224375,0.0836032228810446,2024,,,0.5,,,,,,,,,,,Buy,Leaning Buy
2022-01-20,TT,173.75,2500239.0,-0.011098,,173.69,180.64,-0.011037,0.2821241617202759,0.0,0.1833807051181793,0.0,0.0611269017060597,0.1666729950904846,2022,TT,2022-12-31,0.4698426791207923,0.5023825731790333,0.2595367847411444,0.4796215429403202,0.7552542372881356,0.43234100135318,0.7489851150202977,0.3732686980609418,0.0784844384303112,0.4813559322033898,0.58719646799117,Buy,Leaning Buy
2022-04-04,TT,153.95,786587.0,-0.005812,,152.06,154.39,0.008091,-0.7761598229408264,0.0,-0.5045038849115372,0.0,-0.2761407524347305,-0.1183460367577416,2022,TT,2022-12-31,0.4698426791207923,0.5023825731790333,0.2595367847411444,0.4796215429403202,0.7552542372881356,0.43234100135318,0.7489851150202977,0.3732686980609418,0.0784844384303112,0.4813559322033898,0.58719646799117,Sell,Leaning Sell
2022-04-08,TT,149.8,1014249.0,-0.016867,,149.005,152.48,-0.002651,-0.9883706569671632,0.0,-0.6424409270286561,0.0,-0.2141469756762186,-0.2101233120475496,2022,TT,2022-12-31,0.4698426791207923,0.5023825731790333,0.2595367847411444,0.4796215429403202,0.7552542372881356,0.43234100135318,0.7489851150202977,0.3732686980609418,0.0784844384303112,0.4813559322033898,0.58719646799117,Sell,Leaning Sell
2022-08-18,TT,166.96001,1044865.0,0.003245,,166.12,167.32001,0.00227,-0.8958909511566162,0.0,-0.5823291182518006,0.0,-0.1941097060839335,0.0095304008041109,2022,TT,2022-12-31,0.4698426791207923,0.5023825731790333,0.2595367847411444,0.4796215429403202,0.7552542372881356,0.43234100135318,0.7489851150202977,0.3732686980609418,0.0784844384303112,0.4813559322033898,0.58719646799117,Sell,Leaning Sell
2022-09-27,TT,144.86,1262873.0,-0.008352,,143.32001,148.17999,-0.00212,-0.9980395436286926,0.0,-0.6487257033586502,0.0,-0.21624190111955,-0.0926751004798071,2022,TT,2022-12-31,0.4698426791207923,0.5023825731790333,0.2595367847411444,0.4796215429403202,0.7552542372881356,0.43234100135318,0.7489851150202977,0.3732686980609418,0.0784844384303112,0.4813559322033898,0.58719646799117,Sell,Leaning Sell
2022-10-17,TT,147.42,1722209.0,0.038169,,144.88,147.52,0.02648,0.9999943971633912,0.0,0.6499963581562043,-0.6317580044269562,0.0060794512430826,-0.0900696213756288,2022,TT,2022-12-31,0.4698426791207923,0.5023825731790333,0.2595367847411444,0.4796215429403202,0.7552542372881356,0.43234100135318,0.7489851150202977,0.3732686980609418,0.0784844384303112,0.4813559322033898,0.58719646799117,Buy,Leaning Buy
2022-12-23,TT,169.95,659386.0,0.003839,,167.91,170.31,0.005868,0.999991774559021,0.0,0.6499946534633637,0.0,0.2166648844877879,0.0001065322331019,2022,TT,2022-12-31,0.4698426791207923,0.5023825731790333,0.2595367847411444,0.4796215429403202,0.7552542372881356,0.43234100135318,0.7489851150202977,0.3732686980609418,0.0784844384303112,0.4813559322033898,0.58719646799117,Buy,Leaning Buy
2023-01-31,TT,179.12,1646481.0,0.022666,,176.33,179.27,0.014642,0.9988862872123718,0.0,0.6492760866880417,0.6499794661998749,0.4330851842959722,0.1856079361268452,2023,TT,2023-12-31,0.4914761927178593,0.3716814159292035,0.1989100817438692,0.3537117903930131,0.7966101694915254,0.4587280108254398,0.7604871447902571,0.3698060941828255,0.4573748308525034,0.5138983050847458,0.6335540838852097,Buy,Leaning Buy
2023-02-07,TT,180.45,1905550.0,-0.0247,,177.91,183.08,0.012873,-0.7327328324317932,0.0,-0.4762763410806656,0.0,-0.1587587803602218,0.1175684588296072,2023,TT,2023-12-31,0.4914761927178593,0.3716814159292035,0.1989100817438692,0.3537117903930131,0.7966101694915254,0.4587280108254398,0.7604871447902571,0.3698060941828255,0.4573748308525034,0.5138983050847458,0.6335540838852097,Sell,Leaning Sell
2023-03-03,TT,194.11,2332669.0,0.037356,,187.42999,194.52,0.016148,0.9242461919784546,0.0,0.6007600247859956,0.0,0.2002533415953318,0.0858228606837136,2023,TT,2023-12-31,0.4914761927178593,0.3716814159292035,0.1989100817438692,0.3537117903930131,0.7966101694915254,0.4587280108254398,0.7604871447902571,0.3698060941828255,0.4573748308525034,0.5138983050847458,0.6335540838852097,Buy,Leaning Buy
2023-04-26,TT,177.69,2290355.0,-0.00643,,176.69,180.88,-0.003841,0.9269512891769408,0.0,0.6025183379650115,0.0,0.2008394459883371,0.119091950569834,2023,TT,2023-12-31,0.4914761927178593,0.3716814159292035,0.1989100817438692,0.3537117903930131,0.7966101694915254,0.4587280108254398,0.7604871447902571,0.3698060941828255,0.4573748308525034,0.5138983050847458,0.6335540838852097,Buy,Leaning Buy
2023-05-03,TT,177.74001,3335194.0,-0.057382,,176.83501,189.58,-0.006998,-0.9980903267860411,0.0,-0.6487587124109268,0.65,0.2012532085180282,0.1783467859029769,2023,TT,2023-12-31,0.4914761927178593,0.3716814159292035,0.1989100817438692,0.3537117903930131,0.7966101694915254,0.4587280108254398,0.7604871447902571,0.3698060941828255,0.4573748308525034,0.5138983050847458,0.6335540838852097,Sell,Leaning Sell
2023-10-12,TT,206.86,1271334.0,-0.021013,,204.94,211.71001,-0.006246,-0.9719353914260864,0.0,-0.6317580044269562,0.0,-0.210586001475652,-0.1829262439693723,2023,TT,2023-12-31,0.4914761927178593,0.3716814159292035,0.1989100817438692,0.3537117903930131,0.7966101694915254,0.4587280108254398,0.7604871447902571,0.3698060941828255,0.4573748308525034,0.5138983050847458,0.6335540838852097,Sell,Leaning Sell
2024-02-08,TT,269.94,1678025.0,-0.012764,,269.60999,274.45499,0.000571,1.0,0.0,0.65,-0.4762763410806656,0.0579078863064448,0.2104256016867501,2024,,,0.5,,,,,,,,,,,Buy,Leaning Buy
2024-04-09,TT,301.22,911318.0,-0.008623,,295.59,305.98999,0.001445,0.9999951124191284,0.0,0.6499968230724334,-0.6424409270286561,0.0025186320145924,-0.0709925698382514,2024,,,0.5,,,,,,,,,,,Buy,Leaning Buy
2024-04-10,TT,298.54001,648843.0,-0.008897,,294.17499,300.28,-0.009457,-0.636219322681427,0.0,-0.4135425597429276,0.6499968230724334,-0.1353288878997167,-0.1300700783729553,2024,,,0.5,,,,,,,,,,,Sell,Leaning Sell
2024-04-18,TT,289.56,649916.0,-0.012044,,289.34,295.54001,-0.002208,0.9917967319488524,0.0,0.6446678757667541,0.0,0.2148892919222513,0.0340973160096577,2024,,,0.5,,,,,,,,,,,Buy,Leaning Buy
2024-04-30,TT,317.34,2419736.0,0.054776,,314.98001,327.09,-0.015731,1.0,0.0,0.65,0.6025183379650115,0.4175061126550038,0.2710266019616808,2024,,,0.5,,,,,,,,,,,Buy,Leaning Buy
2022-03-04,KNX,54.47,2286906.0,-0.005296,,53.58,55.35,-0.007934,0.7534690499305725,0.0,0.4897548824548721,0.0,0.3799182683229445,0.2969622259338697,2022,KNX,2022-12-31,0.6717029023992013,0.7991831177671885,0.8596730245231607,0.910480349344978,0.367457627118644,0.4039242219215155,0.625169147496617,,0.5818673883626522,0.7396610169491525,0.7579102281089036,Buy,Buy
2023-01-26,KNX,57.74,2622715.0,0.006099,,56.05,57.89,0.011008,-0.999997615814209,0.0,-0.6499984502792359,0.6499965906143189,-9.298324584738892e-07,-9.298324584738892e-07,2023,KNX,2023-12-31,0.4315832252933178,0.1524846834581348,0.8399182561307902,0.7096069868995634,0.071864406779661,0.1292286874154262,0.5378890392422192,,0.6461434370771313,0.6786440677966101,0.1184694628403237,Sell,Leaning Sell
2023-01-27,KNX,59.12,4758746.0,0.0239,,58.68,62.63,0.002495,0.987723708152771,0.0,0.6420204102993011,-0.6499984502792359,0.2140061835447947,0.2140061835447947,2023,KNX,2023-12-31,0.4315832252933178,0.1524846834581348,0.8399182561307902,0.7096069868995634,0.071864406779661,0.1292286874154262,0.5378890392422192,,0.6461434370771313,0.6786440677966101,0.1184694628403237,Buy,Leaning Buy
2023-01-30,KNX,57.43,3161899.0,-0.028586,,57.06,59.26,-0.012969,0.9999998807907104,0.0,0.6499999225139618,0.6420204102993011,0.214007294178009,0.3230046182870865,2023,KNX,2023-12-31,0.4315832252933178,0.1524846834581348,0.8399182561307902,0.7096069868995634,0.071864406779661,0.1292286874154262,0.5378890392422192,,0.6461434370771313,0.6786440677966101,0.1184694628403237,Buy,Leaning Buy
2023-03-29,KNX,55.03,2240984.0,-0.009539,,54.55,56.2,0.014237,-0.9999676942825316,0.0,-0.6499790012836456,0.0,-0.2166596670945485,0.0687097093888691,2023,KNX,2023-12-31,0.4315832252933178,0.1524846834581348,0.8399182561307902,0.7096069868995634,0.071864406779661,0.1292286874154262,0.5378890392422192,,0.6461434370771313,0.6786440677966101,0.1184694628403237,Sell,Leaning Sell
2024-04-17,KNX,48.53,11672826.0,-0.044309,,45.79,49.36,-0.005781,-0.9999998807907104,0.0,-0.6499999225139618,-0.6499790012836456,-0.4333263079325358,-0.1170045541865485,2024,,,0.5,,,,,,,,,,,Sell,Leaning Sell
2023-01-09,IBM,143.55,3987782.0,-0.001044,,143.39999,145.47,-0.000768,0.4999964237213135,0.0,0.3249976754188537,0.0,0.1083325584729512,0.1083325584729512,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-01-11,IBM,145.25999,3268738.0,0.003177,,143.45,145.53,0.012849,0.5230950713157654,0.0,0.3400117963552475,0.0,0.2216698239247004,0.1330018943548202,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-01-13,IBM,145.89,2455786.0,0.002336,,144.00999,146.10001,0.003997,0.9724177122116088,0.0,0.6320715129375457,0.0,0.3240277697642644,0.1852972835302352,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-01-17,IBM,145.19,2986461.0,-0.004798,,145.00999,147.17999,-0.00203,0.9999998807907104,0.0,0.6499999225139618,0.6320715129375457,0.4273571451505025,0.2781544153179441,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-01-18,IBM,140.41,6445642.0,-0.032922,,140.22501,144.67799,-0.015563,-0.4999998211860656,0.0,-0.3249998837709427,0.6499999225139618,0.3190238505601883,0.2317258604935237,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Sell,Leaning Sell
2023-01-19,IBM,140.62,4833924.0,0.001496,,139.75,142.23,-0.007638,0.9917289614677428,0.0,0.6446238249540328,-0.3249998837709427,0.3232079545656839,0.2773867389985493,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-01-25,IBM,140.75999,7347453.0,-0.005159,,139.36,141.03,-0.000182,0.4421621296140883,0.0,0.2874053842491574,0.1857413670846394,0.1577155837779322,0.2533056382351722,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-01-26,IBM,134.45,17548483.0,-0.044828,,132.98,138.27,0.011008,-0.5725380182266235,0.0,-0.3721497118473053,0.2476713304008756,0.0543090009342425,0.1426663011650379,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Sell,Leaning Sell
2023-02-01,IBM,135.09,5428898.0,0.002672,,132.8,135.78999,0.010452,0.3333035707473754,0.0,0.216647320985794,0.0,0.0722157736619313,0.0309496172836848,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-02-06,IBM,136.17999,4841300.0,-0.00555,,134.95,136.32001,-0.00614,-0.9999673366546632,0.0,-0.6499787688255311,-0.649999612569809,-0.43332612713178,-0.1547615800585065,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Sell,Leaning Sell
2023-02-17,IBM,135.02,3466184.0,0.000148,,133.89,135.58,-0.002767,0.9973223805427552,0.0,0.6482595473527909,0.0,0.2160865157842636,0.1854674871478762,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-03-23,IBM,123.37,4651936.0,-0.005482,,122.6,124.93,0.002985,0.4976433515548706,0.0,0.3234681785106659,0.0,0.1078227261702219,0.000383221961203,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-03-29,IBM,129.71001,3279846.0,0.002861,,129.17999,130.35001,0.014237,0.9999994039535522,0.0,0.649999612569809,0.0,0.2166665375232696,0.1390668272972107,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-04-12,IBM,128.53999,3957542.0,-0.014415,,128.17,130.8857,-0.004135,-0.3333324988683064,0.0,-0.2166661242643992,0.5962689727544784,0.1265342828300264,0.123146109566802,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Sell,Leaning Sell
2023-04-19,IBM,126.32,7014368.0,-0.011426,,125.3,126.98,-8.4e-05,0.0661623477935791,0.0,0.0430055260658264,0.6499851226806641,0.2309968829154968,0.0680463606402987,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Hold,Hold
2023-04-20,IBM,126.36,9749618.0,0.000317,,125.84,130.98,-0.005953,0.2946021358172099,0.0,0.1914913882811864,0.0430055260658264,0.2948273456758923,0.1263545767182395,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-04-28,IBM,126.41,5061247.0,-0.00441,,125.64,127.25,0.008253,0.9998481273651124,0.0,0.6499012827873231,0.3232565835118294,0.3785242396096389,0.2899536520597481,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-05-02,IBM,125.16,4445283.0,-0.007376,,123.27,126.45,-0.011586,-0.2949693977832794,0.0,-0.1917301085591316,0.0,-0.0639100361863772,0.1038834491726898,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Sell,Leaning Sell
2023-05-04,IBM,122.57,4468237.0,-0.007128,,121.7563,123.52,-0.007219,0.5,0.0,0.325,0.0,0.0444232971469561,0.1580611082485744,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-05-09,IBM,121.17,4540047.0,-0.004619,1.66,120.66,121.97,-0.004579,0.3193087180455525,0.0,0.2075506667296091,0.0,0.0691835555765363,0.048688651167211,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-05-10,IBM,122.02,4189222.0,0.007015,,121.1,122.49,0.004484,0.3333329359690348,0.0,0.2166664083798726,0.2075506667296091,0.1414056917031605,0.1070310107299259,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-05-17,IBM,125.71,4515134.0,0.018225,,123.47,125.85,0.011891,0.499998927116394,0.0,0.3249993026256561,0.2190304845571517,0.1813432623942692,0.1383209803274699,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-05-26,IBM,128.89,5612570.0,0.016803,,126.81,129.66,0.013049,0.498589277267456,0.0,0.3240830302238464,0.0,0.1080276767412821,0.2494088551827839,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-06-15,IBM,138.39999,3812582.0,0.008746,,137.175,138.8,0.012178,0.3333255847295125,0.0,0.2166616300741831,0.0,0.072220543358061,0.030951661439169,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-06-21,IBM,133.69,5501272.0,-0.016696,,133.28999,135.39,-0.005245,0.4914192855358124,0.0,0.319422535598278,0.4333325068155925,0.1806120579441388,0.1083568291295142,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-06-26,IBM,131.34,4845649.0,0.014757,,129.31,131.41,-0.004487,0.2111060420672098,0.0,0.1372189273436864,0.0,0.0457396424478954,0.0970078715965861,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-07-05,IBM,134.24001,2955870.0,0.004264,,132.59,134.31,-0.001968,0.9999409914016724,0.0,0.6499616444110871,0.0,0.2166538814703623,0.112454367393539,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-07-11,IBM,134.44,2925238.0,0.011588,,133.23,134.56,0.006742,0.4998827278614044,0.0,0.3249237731099129,0.6499616444110871,0.3249618058403333,0.1588720492663837,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-07-19,IBM,135.48,5519992.0,0.000886,,135.19,136.45,0.002358,-0.5,0.0,-0.325,0.0,0.1083225627740224,0.1856933008347239,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Sell,Leaning Sell
2023-07-20,IBM,138.38,10896330.0,0.021405,,136.56,140.32001,-0.006757,-0.3333304723103841,0.0,-0.2166648070017497,-0.325,-0.1805549356672499,0.0618895220614614,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Sell,Leaning Sell
2023-07-31,IBM,144.17999,6138902.0,0.005089,,143.53,144.605,0.001469,0.99974125623703,0.0,0.6498318165540695,0.4057038009166717,0.1352101792891819,0.0269951044093994,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-08-03,IBM,144.45,3952640.0,0.001942,,143.3116,145.22,-0.002548,0.325791041056315,0.0,0.2117641766866048,-0.3249748945236206,0.1788736995723512,0.0417742600043614,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-08-11,IBM,143.12,2526433.0,-0.000908,,142.205,143.45,-0.00107,1.0,0.0,0.65,0.0,0.2166666666666666,0.1695172998167219,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-08-14,IBM,141.91,4226563.0,-0.008454,,141.802,143.36501,0.00575,0.0885068178176879,0.0,0.0575294315814972,0.0,0.1285676310459772,0.1479575561625617,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Hold,Hold
2023-08-22,IBM,141.49001,3557734.0,-0.005552,,141.3,143.22501,-0.002777,0.1953366160392761,0.0,0.1269688004255295,0.0,0.0423229334751764,0.1660959562233516,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-08-30,IBM,146.86,2245402.0,0.0028,,145.74519,146.92,0.003833,0.970606565475464,0.0,0.6308942675590516,0.0,0.2102980891863505,0.0042035566908972,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-09-06,IBM,148.06,2932203.0,-0.000473,,147.12,148.33,-0.006972,-0.4223399460315704,0.0,-0.2745209649205208,-0.6499830305576325,-0.3081679984927177,-0.0419442468455859,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Sell,Leaning Sell
2023-09-11,IBM,148.38,3273720.0,0.00474,,147.58,148.78,0.006724,-0.4999690651893616,0.0,-0.324979892373085,0.0,-0.1083266307910283,-0.0883699457560266,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Sell,Leaning Sell
2023-09-14,IBM,147.35001,2723200.0,0.005459,,146.48,147.73,0.00843,-0.3173581560452779,0.0,-0.2062828014294306,0.0,-0.0687609338098102,-0.0758946705432165,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Sell,Leaning Sell
2023-09-20,IBM,149.83,9636681.0,0.022591,,148.13,151.9299,-0.009395,0.9925425946712494,0.0,0.6451526865363121,0.0,0.215050895512104,0.0626956978724116,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-10-05,IBM,141.52,3223910.0,0.00319,,140.19,141.7,-0.001304,0.4689280390739441,0.0,0.3048032253980636,0.0,0.1016010751326878,0.1357079874191965,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
2023-10-20,IBM,137.16,4865615.0,-0.006159,,137.12,139.27,-0.012585,0.6542805631955465,0.0,0.4252823660771052,0.0,0.3162594887945387,0.1355397809119451,2023,IBM,2023-12-31,0.4529433083176729,0.5466303607896528,0.25,0.5014556040756915,0.3959322033898305,0.4871447902571042,0.4364005412719892,0.6018005540166205,0.9303112313937754,0.0854237288135593,0.2943340691685062,Buy,Leaning Buy
