tic,datadate,fundamental_score,score_pe,score_pb,score_ev_ebitda,score_roce,score_margin,score_turnover,score_inventory,score_accruals,score_dte,score_cov
ROP,2021-12-31,0.3898212126727172,0.10619469026548678,0.36512261580381467,0.1841339155749636,0.2488135593220339,0.7300405953991881,0.2313937753721245,0.44806094182825484,0.6630581867388363,0.5071186440677966,0.4142752023546726
ROP,2022-12-31,0.39830148848159247,0.13410483321987743,0.5306539509536785,0.235080058224163,0.1911864406779661,0.9952638700947226,0.18741542625169147,0.4903047091412742,0.08457374830852504,0.6664406779661016,0.46799116997792495
ROP,2023-12-31,0.4410018098618826,0.15384615384615385,0.47956403269754766,0.20014556040756915,0.2183050847457627,0.7760487144790257,0.21312584573748308,0.5013850415512465,0.5832205683355887,0.6942372881355932,0.5901398086828551
SNPS,2022-10-31,0.508574396302826,0.14023144996596326,0.19550408719346046,0.14919941775836976,0.6583050847457627,0.7178619756427604,0.5162381596752368,0.29709141274238227,0.604871447902571,0.8366101694915254,0.9698307579102281
SNPS,2023-10-31,0.4823877410808174,0.08781484002722939,0.12465940054495916,0.07714701601164486,0.6766101694915254,0.7530446549391069,0.5487144790257105,0.20429362880886426,0.5277401894451962,0.8481355932203389,0.9757174392935982
LIN,2021-12-31,0.5057194724051329,0.13342409802586797,0.41485013623978206,0.34497816593886466,0.29423728813559324,0.4952638700947226,0.35385656292286877,0.510387811634349,0.922192151556157,0.7491525423728813,0.8388520971302428
LIN,2022-12-31,0.5322419797931282,0.18311776718856365,0.41212534059945505,0.48398835516739447,0.4135593220338983,0.4959404600811908,0.39783491204330174,0.5062326869806094,0.9046008119079838,0.7111864406779661,0.8138337012509198
LIN,2023-12-31,0.5385596642328567,0.27501701837985026,0.32629427792915533,0.41339155749636103,0.5301694915254237,0.7070365358592693,0.38227334235453314,0.4840720221606648,0.8585926928281462,0.6854237288135594,0.7233259749816041
AGCO,2021-12-31,0.5926308928465699,0.8339006126616746,0.5790190735694822,0.8558951965065502,0.6955932203389831,0.3004059539918809,0.8687415426251691,0.21814404432132964,0.08592692828146142,0.6196610169491525,0.8690213392200147
AGCO,2022-12-31,0.5996954729088768,0.7862491490810075,0.5619891008174387,0.8624454148471616,0.7898305084745763,0.2577807848443843,0.8849797023004059,0.19736842105263158,0.1515561569688768,0.6813559322033899,0.8233995584988962
AGCO,2023-12-31,0.6365276894636541,0.8740639891082369,0.6955040871934605,0.9228529839883551,0.8298305084745763,0.30649526387009474,0.8876860622462788,0.20152354570637118,0.13734776725304465,0.7064406779661017,0.8035320088300221
OLED,2021-12-31,0.40304140710971825,0.15316541865214428,0.22479564032697552,0.17976710334788937,0.6874576271186441,0.9127198917456022,0.3531799729364005,0.03462603878116344,0.18335588633288225,0.8983050847457628,
OLED,2022-12-31,0.4910400247546904,0.4336283185840708,0.40940054495912803,0.5291120815138282,0.6928813559322033,0.9167794316644113,0.37753721244925575,0.029778393351800554,0.13058186738836264,0.8996610169491526,
OLED,2023-12-31,0.3751067824929907,0.1415929203539823,0.26021798365122617,0.1390101892285298,0.52,0.9235453315290933,0.3112313937753721,0.031163434903047092,0.14343707713125842,0.9057627118644068,
BSX,2021-12-31,0.3471601884902478,0.08168822328114367,0.4448228882833788,0.2976710334788938,0.2705084745762712,0.3342354533152909,0.3416779431664411,0.1149584487534626,0.6265223274695535,0.551864406779661,0.40765268579838115
BSX,2022-12-31,0.34114451044855404,0.03880190605854328,0.4325613079019074,0.2860262008733624,0.27661016949152545,0.2050067658998647,0.36535859269282817,0.09903047091412742,0.6255074424898511,0.567457627118644,0.515084621044886
BSX,2023-12-31,0.37913006298855945,0.10279101429543902,0.3767029972752044,0.2503639010189228,0.33016949152542374,0.4438430311231394,0.38092016238159676,0.07825484764542937,0.642083897158322,0.6033898305084746,0.5827814569536424
DHI,2022-09-30,0.6872988363037411,0.9237576582709326,0.864441416893733,0.9687045123726347,0.8793220338983051,0.6718538565629228,0.8308525033829499,0.039473684210526314,0.009472259810554773,0.7925423728813559,0.8925680647534953
DHI,2023-09-30,0.6457448569382027,0.8747447243022464,0.7758855585831063,0.9177583697234353,0.7715254237288136,0.523680649526387,0.8261163734776725,0.0443213296398892,0.060893098782138,0.8244067796610169,0.8381162619573216
DHI,2024-09-30,0.5819311192416745,0.7358747447243023,0.5946866485013624,0.7714701601164483,0.7003389830508474,0.5121786197564276,0.79702300405954,0.04085872576177285,0.020297699594046037,0.8128813559322035,0.833701250919794
GPK,2021-12-31,0.3613314841431129,0.34785568413887,0.5020435967302452,0.6797671033478894,0.21966101694915255,0.12246278755074425,0.6299052774018945,0.2867036011080332,0.496617050067659,0.058983050847457585,0.2693156732891832
GPK,2022-12-31,0.4830636589371367,0.7385976855003404,0.5013623978201636,0.8500727802037846,0.4901694915254237,0.20635994587280107,0.7611637347767253,0.31786703601108035,0.5514208389715832,0.07661016949152544,0.3370125091979397
GPK,2023-12-31,0.5183840174313973,0.8127978216473792,0.5538147138964578,0.8966521106259098,0.6305084745762712,0.28416779431664413,0.7253044654939107,0.2693905817174515,0.510148849797023,0.14711864406779662,0.3539367181751288
SBUX,2022-09-30,0.6429352525369627,0.3219877467665079,0.9570844686648501,0.3187772925764192,0.9132203389830509,0.39242219215155616,0.8531799729364006,0.5173130193905817,0.6779431664411366,0.9498305084745763,0.5275938189845475
SBUX,2023-09-30,0.688070509621321,0.4132062627637849,0.9618528610354223,0.40174672489082974,0.9267796610169492,0.46008119079837617,0.8707713125845737,0.554016620498615,0.7713125845737483,0.9572881355932203,0.5636497424576895
SBUX,2024-09-30,0.6588479254160389,0.3253914227365555,0.9632152588555858,0.3107714701601164,0.8738983050847458,0.40460081190798375,0.8538565629228687,0.5574792243767313,0.8139377537212449,0.9606779661016949,0.5246504782928624
GTLS,2021-12-31,0.25957080202831484,0.04152484683458135,0.4509536784741145,0.12008733624454149,0.0928813559322034,0.17658998646820026,0.4093369418132612,0.19667590027700832,0.13193504736129902,0.663728813559322,0.31199411331861665
GTLS,2022-12-31,0.2799123172156772,0.10891763104152485,0.7247956403269755,0.38136826783114997,0.08203389830508474,0.09675236806495263,0.2516914749661705,0.22160664819944598,0.1725304465493911,0.43050847457627117,0.32891832229580575
GTLS,2023-12-31,0.2750016989650701,0.011572498298161982,0.6750681198910082,0.5465793304221251,0.20203389830508475,0.09472259810554803,0.34032476319350474,0.27285318559556787,0.30040595399188097,0.23728813559322037,0.06916850625459897
PR,2021-12-31,0.6124598653905592,0.7678692988427502,0.9352861035422343,0.9548762736535662,0.28203389830508474,0.5257104194857916,0.2483085250338295,0.8597645429362881,0.49391069012178623,0.7220338983050847,0.33480500367917587
PR,2022-12-31,0.702709058619699,0.9094622191967324,0.9182561307901907,0.9679767103347889,0.7098305084745763,0.8058186738836265,0.2354533152909337,0.8597645429362881,0.571041948579161,0.4461016949152542,0.6033848417954378
PR,2023-12-31,0.631147454199853,0.8257317903335603,0.8698910081743869,0.9294032023289666,0.40271186440677964,0.5886332882273342,0.19824086603518268,0.8597645429362881,0.7138024357239513,0.5193220338983051,0.40397350993377484
AA,2021-12-31,0.5820417023245514,0.4002722940776038,0.611716621253406,0.9425036390101892,0.8671186440677966,0.14343707713125844,0.706359945872801,0.3365650969529086,0.47259810554803794,0.6650847457627118,0.6747608535688006
AA,2022-12-31,0.6389870576222675,0.9782164737916951,0.776566757493188,0.9359534206695779,0.6786440677966101,0.061569688768606225,0.725981055480379,0.30055401662049863,0.611299052774019,0.6779661016949152,0.6431199411331862
AA,2023-12-31,0.4532756030661574,0.9441797140912185,0.8126702997275205,0.4126637554585153,0.03457627118644068,0.039918809201623814,0.6698240866035182,0.3268698060941828,0.6305818673883626,0.6298305084745763,0.03164091243561442
HUM,2021-12-31,0.4879767219185882,0.5350578624914908,0.43664850136239786,0.4461426491994177,0.4088135593220339,0.14411366711772666,0.9573748308525034,0.8597645429362881,0.05277401894451961,0.4732203389830508,0.5658572479764533
HUM,2022-12-31,0.5934192968292409,0.4758339006126616,0.40258855585831066,0.6069868995633187,0.6115254237288136,0.12787550744248985,0.9742895805142084,0.8597645429362881,0.7618403247631935,0.5152542372881356,0.5982339955849889
HUM,2023-12-31,0.5964733501971754,0.4846834581347855,0.46457765667574935,0.7117903930131004,0.5898305084745763,0.10960757780784844,0.9790257104194858,0.8597645429362881,0.7310554803788905,0.4935593220338983,0.5408388520971302
INTU,2022-07-31,0.4974485520237685,0.0810074880871341,0.20231607629427795,0.11426491994177579,0.4006779661016949,0.6265223274695535,0.43843031123139375,0.8597645429362881,0.7642083897158323,0.6359322033898305,0.8513612950699043
INTU,2023-07-31,0.49968104402108404,0.08373042886317228,0.18937329700272476,0.1171761280931587,0.45559322033898303,0.6400541271989174,0.4993234100135318,0.8597645429362881,0.8443843031123139,0.6657627118644067,0.6416482707873437
INTU,2024-07-31,0.5122526604063273,0.0830496936691627,0.1539509536784741,0.1026200873362445,0.5579661016949152,0.6901217861975643,0.4851150202976996,0.8597645429362881,0.7753721244925575,0.7077966101694915,0.7067696835908757
CB,2021-12-31,0.6922250419318268,0.8277739959155889,0.8222070844686649,,0.43322033898305085,0.7320703653585927,0.20568335588633288,0.8597645429362881,0.8403247631935047,0.752542372881356,0.7564385577630611
CB,2022-12-31,0.6103525399843162,0.6113002042205582,0.7220708446866485,,0.3220338983050847,0.5013531799729364,0.2070365358592693,0.8597645429362881,0.9252368064952639,0.7240677966101695,0.6203090507726269
CB,2023-12-31,0.6841986669580168,0.818924438393465,0.7888283378746594,,0.46576271186440676,0.6833558863328822,0.21177266576454667,0.8597645429362881,0.8775372124492558,0.7667796610169492,0.6850625459896983
ATR,2021-12-31,0.44717231508286515,0.2675289312457454,0.4080381471389646,0.5181950509461426,0.43050847457627117,0.2774018944519621,0.6914749661705006,0.33933518005540164,0.3139377537212449,0.5932203389830508,0.6320824135393672
ATR,2022-12-31,0.4547920362435776,0.30905377808032675,0.45776566757493187,0.5771470160116448,0.4054237288135593,0.2645466847090663,0.7009472259810555,0.31994459833795014,0.4147496617050067,0.5633898305084746,0.5349521707137601
ATR,2023-12-31,0.5033157207566935,0.34717494894486045,0.4502724795640327,0.6339155749636098,0.5213559322033898,0.3078484438430311,0.6955345060893099,0.30886426592797783,0.445872801082544,0.7152542372881356,0.6070640176600441
ORLY,2021-12-31,0.6839463815171161,0.48876786929884275,0.9979564032697548,0.41484716157205237,0.9627118644067797,0.6271989174560216,0.8457374830852503,0.08587257617728532,0.6671177266576455,0.9979661016949153,0.7512877115526122
ORLY,2022-12-31,0.6581890432395647,0.4206943498978897,0.9877384196185286,0.334061135371179,0.9749152542372881,0.5832205683355887,0.8484438430311232,0.07548476454293629,0.6502029769959405,0.9742372881355932,0.7328918322295805
ORLY,2023-12-31,0.647799490227755,0.43498978897208984,0.9782016348773842,0.3369723435225619,0.968813559322034,0.5717185385656293,0.847767253044655,0.08033240997229917,0.5899864682002707,0.9701694915254238,0.6990434142752023
RCL,2021-12-31,0.39307110735006817,0.9360108917631041,0.42711171662125336,0.982532751091703,0.012203389830508475,0.0033829499323410014,0.04736129905277402,0.5803324099722992,0.8707713125845737,0.0474576271186441,0.0235467255334805
RCL,2022-12-31,0.31908852163415796,0.9400953029271614,0.3760217983651226,0.048034934497816595,0.031864406779661014,0.016238159675236806,0.2442489851150203,0.6308864265927978,0.8423545331529093,0.025084745762711913,0.036055923473142015
RCL,2023-12-31,0.4314248033114406,0.5554799183117767,0.23569482288828336,0.660844250363901,0.38101694915254236,0.4884979702300406,0.36941813261163736,0.6364265927977839,0.8497970230040596,0.04067796610169494,0.0963944076526858
HWM,2021-12-31,0.3014503730836485,0.10483321987746763,0.42370572207084467,0.482532751091703,0.3464406779661017,0.19215155615696888,0.4722598105548038,0.16897506925207756,0.37719891745602163,0.2528813559322034,0.19352465047829287
HWM,2022-12-31,0.35025726976301674,0.2314499659632403,0.3583106267029973,0.47379912663755464,0.44677966101694916,0.31393775372124494,0.5338294993234101,0.16481994459833796,0.428958051420839,0.27254237288135597,0.2781456953642384
HWM,2023-12-31,0.39004975379033857,0.326072157930565,0.2956403269754768,0.4184861717612809,0.5667796610169491,0.4634641407307172,0.6001353179972937,0.18005540166204986,0.33152909336941816,0.36881355932203386,0.34952170713760117
HR,2021-12-31,0.33718760326236485,0.06943498978897211,0.6450953678474114,,0.05084745762711865,0.5006765899864682,0.11975642760487144,0.8597645429362881,0.35250338294993233,0.3762711864406779,0.06033848417954378
HR,2022-12-31,0.33352133712324267,0.025187202178352575,0.912125340599455,,0.04271186440677966,0.17320703653585928,0.07307171853856563,0.8597645429362881,0.4113667117726658,0.46305084745762715,0.041206769683590876
HR,2023-12-31,0.44651241743425213,0.9618788291354663,0.9128065395095368,,0.03932203389830508,0.02097428958051421,0.10690121786197564,0.8597645429362881,0.6102841677943167,0.4691525423728814,0.037527593818984545
ALL,2021-12-31,0.6375186759649689,0.8869979577944179,0.8153950953678474,0.9352256186317321,0.68,0.13261163734776726,0.4891745602165088,0.8597645429362881,0.1461434370771313,0.679322033898305,0.7505518763796909
ALL,2022-12-31,0.5564239241904971,0.9646017699115044,0.6205722070844686,0.9898107714701602,0.02440677966101695,0.05480378890392422,0.5047361299052774,0.8597645429362881,0.9330175913396481,0.5911864406779661,0.021339220014716703
ALL,2023-12-31,0.474568577844708,0.9850238257317904,0.6151226158038148,0.10116448326055316,0.04813559322033898,0.06833558863328823,0.5351826792963464,0.8597645429362881,0.8978349120433018,0.5850847457627119,0.05003679175864607
EQR,2021-12-31,0.4008963203481674,0.4118447923757659,0.5047683923705721,,0.07661016949152542,0.9803788903924222,0.11299052774018944,0.8597645429362881,0.1102841677943166,0.45355932203389826,0.09786607799852833
EQR,2022-12-31,0.4718041164889564,0.34240980258679377,0.6832425068119892,,0.1064406779661017,0.8640054127198917,0.13125845737483086,0.8597645429362881,0.5764546684709067,0.528135593220339,0.1545253863134658
EQR,2023-12-31,0.47376273803175845,0.36010891763104147,0.662125340599455,,0.11186440677966102,0.8707713125845737,0.13870094722598106,0.8597645429362881,0.5805142083897159,0.4901694915254238,0.18984547461368653
KDP,2021-12-31,0.4533038062716752,0.4411164057181757,0.6641689373297003,0.3522561863173217,0.24338983050847457,0.6562922868741543,0.23410013531799728,0.3850415512465374,0.597767253044655,0.576271186440678,0.3826342899190581
KDP,2022-12-31,0.4007023910853544,0.2294077603812117,0.6866485013623977,0.3165938864628821,0.22576271186440677,0.39377537212449254,0.2489851150202977,0.33240997229916897,0.7198917456021651,0.5864406779661018,0.2671081677704194
KDP,2023-12-31,0.4234940276615934,0.5112321307011573,0.7241144414168937,0.4730713245997089,0.26305084745762713,0.56765899864682,0.2631935047361299,0.3656509695290859,0.04803788903924222,0.6230508474576271,0.3958793230316409
MAR,2021-12-31,0.30488193871285774,0.1259360108917631,0.03201634877384196,0.15138282387190682,0.5111864406779661,0.2976995940460081,0.5189445196211097,0.8597645429362881,0.25913396481732065,0.027118644067796627,0.2656364974245769
MAR,2022-12-31,0.46541983711718127,0.5302927161334241,0.012261580381471404,0.5232896652110626,0.864406779661017,0.45263870094722597,0.7192151556156969,0.8597645429362881,0.17997293640054124,0.006101694915254252,0.5062545989698307
MAR,2023-12-31,0.6601857760865123,0.5003403675970048,0.9931880108991825,0.3857350800582242,0.8915254237288136,0.5162381596752368,0.7665764546684709,0.8597645429362881,0.2713125845737483,0.991864406779661,0.42531272994849156
BYD,2021-12-31,0.5053802910906939,0.6446562287270252,0.3460490463215259,0.8180494905385736,0.5986440677966102,0.5385656292286874,0.5196211096075778,0.6724376731301939,0.5412719891745602,0.07796610169491525,0.29654157468727005
BYD,2022-12-31,0.5672294465675816,0.8413886997957795,0.45231607629427795,0.8777292576419214,0.6454237288135594,0.6840324763193505,0.5453315290933695,0.6717451523545707,0.46617050067658994,0.08271186440677969,0.40544518027961735
BYD,2023-12-31,0.5617393655318561,0.8196051735874745,0.46185286103542234,0.8704512372634643,0.6494915254237288,0.6393775372124493,0.5717185385656293,0.6821329639889196,0.4485791610284168,0.1084745762711864,0.365710080941869
COST,2022-08-31,0.5138727173880147,0.179714091218516,0.13419618528610355,0.19723435225618635,0.7938983050847458,0.11637347767253045,0.9925575101488497,0.5152354570637119,0.7273342354533152,0.583728813559322,0.8984547461368654
COST,2023-08-31,0.5453223983345893,0.18992511912865895,0.15667574931880113,0.21251819505094616,0.7654237288135594,0.11705006765899864,0.9918809201623816,0.5311634349030471,0.908660351826793,0.6799999999999999,0.8999264164827079
COST,2024-08-31,0.5218365075093493,0.10074880871341052,0.07901907356948223,0.12518195050946146,0.8284745762711865,0.12449255751014884,0.993234100135318,0.5207756232686981,0.8876860622462788,0.6522033898305084,0.9065489330389993
UFPI,2021-12-31,0.6587038873226029,0.8066712049012934,0.5279291553133515,0.8755458515283843,0.8576271186440678,0.2313937753721245,0.9837618403247632,0.4577562326869806,0.14884979702300405,0.7938983050847458,0.9036055923473142
UFPI,2022-12-31,0.7184334967375177,0.8835942818243703,0.7029972752043596,0.9454148471615721,0.8745762711864407,0.2638700947225981,0.983085250338295,0.4743767313019391,0.32138024357239514,0.8196610169491525,0.9153789551140544
UFPI,2023-12-31,0.6681359287658277,0.6718856364874064,0.5728882833787465,0.8231441048034934,0.6677966101694915,0.2625169147496617,0.9539918809201624,0.4695290858725762,0.5189445196211095,0.84,0.9006622516556292
SPG,2021-12-31,0.42925293057381464,0.4669843430905378,0.0865122615803815,,0.39322033898305087,0.9451962110960758,0.16170500676589986,0.8597645429362881,0.6711772665764546,0.02779661016949153,0.2509197939661516
SPG,2022-12-31,0.4523099621241529,0.5963240299523485,0.1171662125340599,,0.4,0.9303112313937754,0.17050067658998647,0.8597645429362881,0.7117726657645467,0.023728813559321993,0.2612214863870493
SPG,2023-12-31,0.4395532566297833,0.5330156569094622,0.0892370572207084,,0.4047457627118644,0.942489851150203,0.16373477672530445,0.8597645429362881,0.7110960757780784,0.02305084745762709,0.2288447387785136
MLM,2021-12-31,0.36189261216037416,0.18720217835262087,0.3985013623978202,0.2540029112081513,0.2535593220338983,0.5155615696887687,0.35047361299052776,0.34418282548476453,0.5155615696887685,0.37898305084745765,0.42089771891096395
MLM,2022-12-31,0.4143353741545802,0.43022464261402316,0.5231607629427792,0.4614264919941776,0.2583050847457627,0.547361299052774,0.3876860622462788,0.35041551246537395,0.3301759133964818,0.4793220338983051,0.37527593818984545
MLM,2023-12-31,0.46720139932191557,0.40367597004765143,0.4284741144414169,0.46215429403202324,0.43186440677966104,0.6664411366711772,0.42692828146143436,0.3054016620498615,0.4587280108254398,0.5511864406779661,0.5371596762325239
TSCO,2021-12-31,0.44921511703854555,0.3682777399591559,0.10626702997275206,0.3551673944687045,0.7810169491525424,0.2902571041948579,0.9465493910690121,0.26385041551246535,0.33964817320703655,0.13898305084745766,0.9021339220014717
TSCO,2022-12-31,0.4736388508013092,0.4792375765827094,0.12125340599455037,0.4519650655021834,0.775593220338983,0.28349120433017594,0.9485791610284168,0.23130193905817176,0.43234100135318,0.11932203389830509,0.8933038999264165
TSCO,2023-12-31,0.4696751776844635,0.517358747447243,0.14032697547683926,0.507278020378457,0.7227118644067797,0.2794316644113667,0.942489851150203,0.24307479224376732,0.40527740189445194,0.096271186440678,0.8425312729948492
AVB,2021-12-31,0.4113352063023228,0.23213070115724987,0.4904632152588556,,0.08,0.9621109607577808,0.11231393775372124,0.8597645429362881,0.38565629228687415,0.4427118644067797,0.1368653421633554
AVB,2022-12-31,0.4850074395189601,0.5459496255956433,0.6818801089918256,,0.09423728813559322,0.9614343707713126,0.12313937753721245,0.8597645429362881,0.44181326116373476,0.4684745762711865,0.188373804267844
AVB,2023-12-31,0.47292146226601556,0.34513274336283184,0.6280653950953679,,0.10101694915254238,0.9147496617050067,0.13058186738836267,0.8597645429362881,0.5723951285520974,0.48677966101694914,0.21780721118469462
CPRT,2022-07-31,0.6024450391975611,0.35806671204901297,0.25204359673024523,0.3311499272197962,0.8427118644067797,0.8958051420838972,0.6150202976995941,0.6343490304709142,0.26860622462787553,0.9010169491525424,0.9256806475349522
CPRT,2023-07-31,0.5362640568479128,0.24574540503744047,0.23092643051771122,0.22416302765647744,0.7796610169491526,0.9012178619756428,0.554127198917456,0.6613573407202216,0.3207036535859269,0.9084745762711864,
CPRT,2024-07-31,0.5110853252738808,0.21034717494894484,0.24931880108991822,0.1804949053857351,0.6983050847457627,0.9052774018944519,0.4803788903924222,0.6606648199445984,0.3010825439783491,0.9138983050847458,
PLD,2021-12-31,0.410854300903169,0.1552076242341729,0.43392370572207084,,0.09084745762711864,0.9851150202976996,0.09201623815967523,0.8597645429362881,0.10622462787550746,0.5735593220338984,0.4010301692420898
PLD,2022-12-31,0.5184192804254988,0.3907420013614704,0.6920980926430518,,0.07864406779661016,0.9790257104194858,0.07780784844384303,0.8597645429362881,0.5541271989174561,0.6067796610169491,0.42678440029433407
PLD,2023-12-31,0.4905731268660929,0.17154526889040167,0.6178474114441417,,0.0935593220338983,0.9336941813261164,0.09404600811907984,0.8597645429362881,0.7929634641407307,0.5559322033898305,0.2958057395143488
EXP,2022-03-31,0.5843006233943071,0.7168141592920354,0.37806539509536785,0.7802037845705968,0.7416949152542373,0.7334235453315291,0.6583220568335588,0.3628808864265928,0.3416779431664412,0.3830508474576271,0.7468727005150846
EXP,2023-03-31,0.5908558222062286,0.7835262083049693,0.37193460490463215,0.8275109170305677,0.8,0.7604871447902571,0.6887686062246279,0.3386426592797784,0.26387009472259815,0.3593220338983051,0.7144959529065489
EXP,2024-03-31,0.5225328004118558,0.5479918311776719,0.22956403269754766,0.5953420669577875,0.8054237288135593,0.7557510148849798,0.6847090663058186,0.26869806094182824,0.2665764546684709,0.3891525423728813,0.6821192052980133
ADC,2021-12-31,0.44584418960827477,0.17562968005445878,0.782016348773842,,0.0847457627118644,0.9309878213802436,0.07104194857916103,0.8597645429362881,0.3186738836265224,0.5667796610169491,0.2229580573951435
ADC,2022-12-31,0.4623567243379811,0.19264805990469702,0.8092643051771117,,0.07728813559322034,0.925575101488498,0.06968876860622462,0.8597645429362881,0.39580514208389717,0.6244067796610169,0.20676968359087564
ADC,2023-12-31,0.46128955865706395,0.20626276378488773,0.8480926430517711,,0.08067796610169492,0.8991880920162382,0.07577807848443843,0.8597645429362881,0.4025710419485792,0.5945762711864406,0.18469462840323767
HLNE,2022-03-31,0.5533614727986105,0.5650102110279102,0.19005449591280654,0.4213973799126638,0.831864406779661,0.952638700947226,0.2625169147496617,0.8597645429362881,0.1346414073071719,0.456271186440678,0.8594554819720382
HLNE,2023-03-31,0.5828874661386443,0.4404356705241661,0.24114441416893728,0.6739446870451238,0.8969491525423728,0.7469553450608931,0.44587280108254396,0.8597645429362881,0.2138024357239513,0.48881355932203385,0.8211920529801324
HLNE,2024-03-31,0.5271568287455761,0.3063308373042887,0.17983651226158037,0.36535662299854443,0.8542372881355932,0.8261163734776725,0.4133964817320704,0.8597645429362881,0.11569688768606223,0.5708474576271186,0.7799852832965416
IR,2021-12-31,0.3341784945312799,0.12661674608577267,0.5388283378746594,0.1928675400291121,0.11728813559322034,0.42963464140730717,0.3078484438430311,0.24930747922437674,0.28010825439783493,0.6644067796610169,0.434878587196468
IR,2022-12-31,0.41273785278981245,0.21919673247106874,0.6219346049046321,0.4155749636098981,0.2135593220338983,0.3944519621109608,0.37415426251691475,0.23268698060941828,0.4313261163734776,0.7233898305084745,0.5011037527593819
IR,2023-12-31,0.4229143635995246,0.1729067392784207,0.5,0.32751091703056767,0.31254237288135595,0.4506089309878214,0.4208389715832206,0.27631578947368424,0.5656292286874154,0.7362711864406779,0.4665194996320824
SSD,2021-12-31,0.5742931485834729,0.4874063989108237,0.3188010899182562,0.5582241630276565,0.8508474576271187,0.6576454668470907,0.8105548037889039,0.09349030470914127,0.11366711772665761,0.8942372881355932,0.9580573951434879
SSD,2022-12-31,0.616681662988299,0.7889720898570456,0.5599455040871935,0.868995633187773,0.7769491525423728,0.6136671177266576,0.7273342354533153,0.11218836565096953,0.24221921515561573,0.632542372881356,0.8440029433406917
SSD,2023-12-31,0.5295664531065215,0.4540503744043567,0.3269754768392371,0.5029112081513829,0.727457627118644,0.621786197564276,0.7104194857916103,0.1128808864265928,0.2516914749661705,0.7206779661016949,0.8668138337012509
FR,2021-12-31,0.3690489153309229,0.28454731109598363,0.4168937329700273,0.03784570596797676,0.12067796610169491,0.9844384303112313,0.11028416779431664,0.8597645429362881,0.16711772665764546,0.5308474576271187,0.1780721118469463
FR,2022-12-31,0.4441734193167772,0.6038121170864534,0.5715258855585831,0.20087336244541487,0.2047457627118644,0.983085250338295,0.12516914749661706,0.8597645429362881,0.20162381596752366,0.3857627118644068,0.3053715967623252
FR,2023-12-31,0.39416015523824044,0.4152484683458135,0.5524523160762943,0.141193595342067,0.14101694915254237,0.9607577807848444,0.11772665764546685,0.8597645429362881,0.1955345060893099,0.37762711864406784,0.18027961736571008
DAR,2021-12-31,0.49688943038736194,0.6160653505786249,0.47002724795640327,0.5101892285298399,0.3572881355932203,0.5372124492557511,0.6894451962110961,0.4667590027700831,0.2185385656292287,0.5993220338983051,0.5040470934510669
DAR,2022-12-31,0.47633707196620756,0.7249829816201497,0.5653950953678475,0.6477438136826783,0.30101694915254235,0.4485791610284168,0.6502029769959404,0.46121883656509693,0.2435723951285521,0.36745762711864405,0.35320088300220753
DAR,2023-12-31,0.4649595255101784,0.765146358066712,0.7418256130790191,0.7045123726346434,0.18033898305084745,0.36535859269282817,0.5798376184032477,0.43975069252077564,0.41339648173207033,0.34169491525423734,0.1177336276674025
O,2021-12-31,0.4201520340710766,0.0517358747447243,0.752724795640327,,0.06169491525423729,0.6617050067658998,0.04871447902571042,0.8597645429362881,0.648849797023004,0.5335593220338983,0.1626195732155997
O,2022-12-31,0.4669648527730075,0.14431586113002037,0.8051771117166213,,0.06847457627118644,0.8301759133964818,0.07374830852503383,0.8597645429362881,0.7503382949932341,0.5132203389830509,0.15746872700515085
O,2023-12-31,0.464850592649342,0.13886997957794422,0.840599455040872,,0.07525423728813559,0.7571041948579161,0.07645466847090664,0.8597645429362881,0.7889039242219216,0.535593220338983,0.1111111111111111
KNX,2021-12-31,0.6523611241122381,0.7277059223961879,0.7867847411444142,0.8529839883551674,0.3383050847457627,0.4945872801082544,0.5446549391069012,,0.5196211096075778,0.7294915254237289,0.8771155261221486
KNX,2022-12-31,0.6717029023992013,0.7991831177671885,0.8596730245231607,0.9104803493449781,0.36745762711864405,0.40392422192151556,0.625169147496617,,0.5818673883626522,0.7396610169491525,0.7579102281089036
KNX,2023-12-31,0.4315832252933178,0.15248468345813482,0.8399182561307902,0.7096069868995634,0.07186440677966102,0.12922868741542626,0.5378890392422192,,0.6461434370771313,0.6786440677966101,0.11846946284032377
COF,2021-12-31,0.5377071808614072,0.9060585432266848,0.896457765667575,0.3224163027656477,0.6237288135593221,0.9485791610284168,0.07983761840324763,0.16066481994459833,0.12753721244925575,0.5023728813559323,0.8094186902133922
COF,2022-12-31,0.5582854103105629,0.9121851599727706,0.9284741144414169,0.13973799126637554,0.391864406779661,0.7138024357239513,0.08795669824086604,0.6994459833795014,0.9316644113667117,0.3627118644067797,0.41501103752759383
COF,2023-12-31,0.4841680122496797,0.8005445881552076,0.9162125340599455,0.11644832605531297,0.31322033898305085,0.37821380243572394,0.10284167794316644,0.6578947368421053,0.9790257104194858,0.4006779661016949,0.17660044150110377
AM,2021-12-31,0.5297408032214633,0.7127297481279782,0.6791553133514987,0.710334788937409,0.3376271186440678,0.9377537212449256,0.15155615696887687,0.8597645429362881,0.4851150202976996,0.22101694915254233,0.20235467255334805
AM,2022-12-31,0.49884356844345373,0.6555479918311777,0.6083106267029973,0.6506550218340612,0.3105084745762712,0.9248985115020297,0.14749661705006767,0.8597645429362881,0.48240866035182683,0.1803389830508475,0.16850625459896984
